Date;Open;High;Low;Close;Volume;Market Cap
12/03/17;1,00;1,03;0,985320;1,00;946748992;814554599
12/02/17;1,01;1,02;0,995611;0,999654;679950016;813735698
12/01/17;1,01;1,02;0,993043;1,01;749395968;771489437
11/30/17;1,00;1,03;0,989319;1,01;1043969984;770205888
11/29/17;1,00;1,05;0,955618;0,990606;1672120064;732076009
11/28/17;1,00;1,01;0,996048;1,00;794764032;675062335
11/27/17;1,01;1,02;0,998126;1,00;784436992;675838548
11/26/17;1,00;1,02;1,00;1,01;636451968;680826560
11/25/17;1,00;1,01;0,995076;1,01;651987968;678618400
11/24/17;1,00;1,01;0,988004;1,00;848627968;676539502
11/23/17;0,998658;1,01;0,992239;0,994631;735883008;671342933
11/22/17;0,997427;1,00;0,992789;1,00;499812000;675068075
11/21/17;1,00;1,01;0,988572;0,996047;622649024;672298686
11/20/17;1,00;1,00;0,996538;1,00;449595008;676262766
11/19/17;1,00;1,01;0,996693;1,00;485752992;676613749
11/18/17;1,00;1,01;0,996340;1,00;588136000;645504498
11/17/17;0,995758;1,01;0,995758;1,00;639398016;644913317
11/16/17;1,01;1,01;0,993232;1,00;650278976;615319850
11/15/17;1,00;1,01;1,00;1,00;449671008;595907109
11/14/17;1,01;1,01;0,996898;1,01;429857984;598075276
11/13/17;1,00;1,03;0,975103;1,01;767884032;599572201
11/12/17;1,01;1,11;0,967601;1,01;1466060032;601469616
11/11/17;1,01;1,03;0,995799;1,01;746227968;599402282
11/10/17;1,01;1,02;0,995486;1,01;756446016;567451678
11/09/17;1,01;1,01;0,996515;1,01;358188000;538430292
11/08/17;1,00;1,04;0,994842;1,01;526848992;499970645
11/07/17;0,999882;1,01;0,997083;1,01;255132992;516971256
11/06/17;1,00;1,01;0,993269;1,00;308963008;495731596
11/05/17;1,00;1,01;0,995977;0,998800;234616000;493468793
11/04/17;1,00;1,01;0,994864;1,00;285312000;495094256
11/03/17;0,999063;1,01;0,996363;1,01;358886016;490139897
11/02/17;0,999853;1,04;0,996339;1,00;425129984;452513729
11/01/17;1,00;1,00;0,995643;1,00;246324000;452762363
10/31/17;0,998327;1,00;0,996871;1,00;184182000;452382631
10/30/17;1,00;1,00;0,994665;1,00;169424992;452323863
10/29/17;1,00;1,01;0,991302;1,00;618257024;452563456
10/28/17;0,999838;1,01;0,998318;1,00;120414000;438792431
10/27/17;0,999916;1,01;0,996415;1,00;144634000;437092262
10/26/17;1,00;1,01;0,997739;0,999868;162258000;437003975
10/25/17;1,00;1,01;0,995853;1,00;171432992;438049427
10/24/17;0,994611;1,02;0,985114;1,00;257372000;438263085
10/23/17;1,00;1,01;0,993556;0,996536;203487008;435547187
10/22/17;0,999920;1,01;0,996909;1,00;166215008;437904695
10/21/17;1,00;1,01;0,992774;1,00;171818000;437467634
10/20/17;1,00;1,01;0,997444;1,00;185163008;437507375
10/19/17;1,00;1,01;0,996000;1,00;150674000;437350138
10/18/17;0,998946;1,01;0,991487;1,00;253904000;438233002
10/17/17;0,998252;1,02;0,981165;0,999335;216808000;436771031
10/16/17;0,998000;1,01;0,984020;0,998010;204158000;436191924
10/15/17;1,00;1,01;0,992759;0,999242;209190000;436730384
10/14/17;1,00;1,00;0,995903;0,999709;139468000;436934492
10/13/17;1,00;1,02;0,992697;1,00;319484992;437083430
10/12/17;0,999843;1,00;0,990707;0,997423;216202000;435935269
10/11/17;0,997962;1,00;0,997106;0,998625;85384600;436460617
10/10/17;1,00;1,00;0,996522;0,999441;137687008;436817260
10/09/17;0,998897;1,01;0,994415;0,999780;178567008;436965424
10/08/17;0,998110;1,00;0,995330;0,998442;123005000;436380635
10/07/17;0,999588;1,00;0,992831;0,999320;89544096;436764375
10/06/17;1,00;1,01;0,998001;1,00;92153696;437537969
10/05/17;1,00;1,01;0,996433;1,00;119952000;437192691
10/04/17;1,00;1,01;0,997725;1,00;114903000;437607899
10/03/17;1,00;1,01;0,998800;1,00;137567008;437114020
10/02/17;0,998088;1,00;0,995807;1,00;126009000;437804577
10/01/17;0,997266;1,00;0,994993;0,999924;103007000;437028355
09/30/17;1,00;1,00;0,993904;0,996488;117411000;435526612
09/29/17;0,998357;1,02;0,994503;0,999863;205406000;437001795
09/28/17;1,00;1,01;0,995264;1,00;232499008;427826113
09/27/17;1,00;1,00;0,991286;1,00;201224000;427334992
09/26/17;1,00;1,01;0,995946;1,00;103839000;428167762
09/25/17;1,00;1,01;0,984388;1,00;160336992;443056463
09/24/17;1,00;1,01;0,999100;1,00;91337904;443777707
09/23/17;1,00;1,01;0,997654;1,00;118296000;443406023
09/22/17;1,01;1,01;0,998901;1,00;164432000;444512231
09/21/17;0,997446;1,02;0,994434;1,00;231706000;444569754
09/20/17;1,00;1,00;0,988993;1,00;137763008;444490107
09/19/17;1,00;1,01;0,995487;1,00;163298000;443299833
09/18/17;1,00;1,01;0,992399;1,00;214648000;443547622
09/17/17;1,01;1,01;0,992028;1,01;119083000;445388344
09/16/17;1,00;1,04;0,991210;1,00;233444992;443361780
09/15/17;1,00;1,03;0,966404;1,01;540294976;444857367
09/14/17;1,00;1,03;0,979949;1,00;356495008;420011024
09/13/17;1,00;1,02;0,991963;1,00;257404000;414751291
09/12/17;1,00;1,02;0,996226;1,01;162774000;405836067
09/11/17;1,00;1,02;0,990974;1,00;125845000;404132451
09/10/17;1,00;1,02;0,996180;1,01;163772992;405897935
09/09/17;1,01;1,01;0,998370;1,00;119580000;404202404
09/08/17;1,00;1,05;0,997327;1,01;319590016;396410360
09/07/17;1,00;1,01;0,995770;1,00;166452992;394229274
09/06/17;1,01;1,05;1,00;1,01;192688992;387158941
09/05/17;1,03;1,04;0,999893;1,00;271614016;386827672
09/04/17;1,00;1,05;0,997741;1,03;375472992;381507840
09/03/17;1,01;1,03;0,999620;1,00;188687008;364809999
09/02/17;1,00;1,04;0,998739;1,02;345971008;350148972
09/01/17;1,00;1,01;1,00;1,00;199664000;320894490
08/31/17;1,00;1,01;0,999514;1,00;109217000;320495344
08/30/17;1,00;1,01;0,996119;1,00;114992000;319734936
08/29/17;1,00;1,02;0,995690;1,00;132123000;319984145
08/28/17;1,00;1,01;0,995565;1,00;130785000;319837227
08/27/17;1,00;1,01;0,997090;1,00;104722000;320440602
08/26/17;1,00;1,01;0,995768;0,998932;98081296;319160041
08/25/17;1,00;1,02;0,998112;1,00;116308000;320415042
08/24/17;0,999332;1,01;0,990714;1,00;132330000;321073265
08/23/17;1,00;1,01;0,991684;1,00;195159008;320143516
08/22/17;1,00;1,02;0,990916;1,01;241915008;321584467
08/21/17;0,999538;1,01;0,990459;0,999263;208830000;319265846
08/20/17;0,997167;1,02;0,983909;0,996629;133754000;318424279
08/19/17;1,01;1,04;0,980183;1,00;281632992;320376752
08/18/17;1,01;1,03;0,984905;1,01;255272000;323760271
08/17/17;1,00;1,01;0,989070;1,01;166152000;322041354
08/16/17;0,998963;1,01;0,991915;1,00;121473000;319884704
08/15/17;1,00;1,02;0,994513;1,00;213099008;319990139
08/14/17;0,995682;1,01;0,990626;0,998163;125445000;318914378
08/13/17;1,00;1,02;0,980414;0,998616;198568992;319059012
08/12/17;1,00;1,01;0,995213;1,00;130896000;319862238
08/11/17;0,996635;1,01;0,988428;1,00;111829000;319785558
08/10/17;0,998799;1,01;0,988217;0,992991;91695000;317261818
08/09/17;0,999236;1,01;0,993707;1,00;140568992;320414975
08/08/17;0,994220;1,01;0,989566;1,00;130482000;319983649
08/07/17;0,999468;1,01;0,990056;0,996254;110170000;318304351
08/06/17;1,00;1,01;0,993119;1,00;103532000;319833483
08/05/17;1,00;1,03;0,991505;0,998314;173138000;318962523
08/04/17;0,968452;1,01;0,966326;1,00;59432500;320891027
08/03/17;1,00;1,01;0,955404;0,969304;57242700;309693788
08/02/17;0,996581;1,01;0,985239;1,00;84592704;319958100
08/01/17;1,00;1,02;0,988123;0,996819;170044992;318484880
07/31/17;1,00;1,01;0,995719;1,00;75184896;319795154
07/30/17;0,996776;1,00;0,991188;0,998868;60213000;319139538
07/29/17;0,999755;1,01;0,993449;0,996619;73768304;318420979
07/28/17;0,996060;1,01;0,990485;1,00;116290000;320121045
07/27/17;0,998839;1,01;0,991769;0,997275;79850000;318630572
07/26/17;0,998645;1,01;0,989915;0,996955;111957000;318528431
07/25/17;0,994284;1,02;0,984754;0,999802;220992000;319438052
07/24/17;0,999919;1,00;0,988839;0,993997;75766896;317583347
07/23/17;0,994773;1,01;0,990375;0,997761;114229000;318785949
07/22/17;0,999612;1,00;0,986424;0,993200;131558000;317328704
07/21/17;0,998636;1,02;0,984893;0,997202;168919008;318607353
07/20/17;0,990980;1,02;0,976702;0,986866;278993984;315304973
07/19/17;1,00;1,03;0,980136;1,00;199312000;310457677
07/18/17;0,995021;1,02;0,982123;0,998216;238396000;308949168
07/17/17;0,988208;1,01;0,983970;0,996888;171476000;293584830
07/16/17;1,00;1,02;0,969665;0,999161;177914000;294234258
07/15/17;1,00;1,02;0,988486;1,00;125229000;295061456
07/14/17;1,00;1,01;0,994217;1,00;93146704;290349772
07/13/17;0,999669;1,02;0,999410;1,00;104236000;290590042
07/12/17;1,01;1,02;0,995490;0,997456;131420000;268297015
07/11/17;1,02;1,04;0,998774;1,01;173424000;262164133
07/10/17;1,01;1,02;0,991515;1,01;132682000;236849455
07/09/17;0,999601;1,01;0,998527;1,01;45640800;222163568
07/08/17;1,01;1,02;0,997497;0,999725;62607300;219920858
07/07/17;1,00;1,02;1,00;1,01;84663200;221739004
07/06/17;0,995936;1,01;0,995936;1,00;44331000;220773286
07/05/17;1,00;1,02;0,994445;0,996460;66727600;219201850
07/04/17;0,999601;1,01;0,987214;0,998828;87707904;219722764
07/03/17;1,01;1,02;0,992834;1,00;87514200;220145567
07/02/17;1,02;1,03;1,01;1,02;76519200;224437398
07/01/17;1,01;1,04;1,01;1,02;82133800;219273754
06/30/17;1,02;1,02;0,997355;1,01;72550400;216233928
06/29/17;1,01;1,04;1,00;1,02;101103000;218807246
06/28/17;1,01;1,04;0,995934;1,01;128750000;146399765
06/27/17;1,01;1,06;0,988021;1,01;171804992;145725492
06/26/17;1,01;1,06;0,970667;1,01;195886000;146155233
06/25/17;1,02;1,04;0,998245;1,01;102005000;146596549
06/24/17;1,01;1,04;1,00;1,02;79286600;147660048
06/23/17;0,972496;1,01;0,969362;1,01;41182300;145561988
06/22/17;0,981174;0,995994;0,967955;0,972902;63105300;140772912
06/21/17;0,975087;0,997024;0,951189;0,981361;108254000;141996877
06/20/17;0,986156;0,990411;0,956381;0,975272;88767296;141115836
06/19/17;1,00;1,01;0,982742;0,986406;75733696;125760665
06/18/17;0,988674;1,04;0,976657;1,00;114519000;127853348
06/17/17;1,02;1,03;0,978804;0,988584;104554000;126038346
06/16/17;1,01;1,05;1,01;1,02;109032000;129485269
06/15/17;1,03;1,06;0,995499;1,02;243107008;129716033
06/14/17;1,01;1,06;1,01;1,03;139975008;130701560
06/13/17;1,03;1,04;1,00;1,01;105293000;128563489
06/12/17;1,01;1,09;1,00;1,02;211119008;129758106
06/11/17;1,02;1,03;0,996783;1,01;84910496;128535440
06/10/17;0,999158;1,03;0,998310;1,02;80163296;130600840
06/09/17;1,00;1,01;0,998157;1,00;58031200;127579236
06/08/17;1,02;1,03;1,00;1,00;65560000;128100686
06/07/17;1,00;1,03;0,996593;1,01;97386096;105936533
06/06/17;1,02;1,04;0,995467;1,00;152408000;105500809
06/05/17;1,01;1,03;1,01;1,02;49132500;106757584
06/04/17;1,02;1,03;1,01;1,01;49194800;106215816
06/03/17;1,03;1,04;1,02;1,02;43629000;107431643
06/02/17;1,03;1,05;1,02;1,02;49197100;107500939
06/01/17;1,04;1,05;1,02;1,03;100614000;108203347
05/31/17;1,01;1,06;1,01;1,04;84739904;108802861
05/30/17;1,02;1,04;1,00;1,01;108331000;105992180
05/29/17;1,04;1,05;1,01;1,02;80508896;107261554
05/28/17;1,02;1,11;1,02;1,04;110026000;109449622
05/27/17;1,05;1,21;1,00;1,02;186683008;107480990
05/26/17;1,02;1,10;1,01;1,04;125946000;98433411
05/25/17;1,02;1,10;1,00;1,04;144036000;70897554
05/24/17;1,01;1,05;0,998946;1,02;87804800;69547450
05/23/17;1,01;1,03;1,00;1,01;59043000;64800006
05/22/17;1,00;1,04;0,983247;1,01;79739904;62884751
05/21/17;0,992749;1,00;0,986412;1,00;46162600;62399255
05/20/17;0,998833;1,01;0,982135;0,993431;42299800;61983383
05/19/17;0,967244;1,00;0,962212;1,00;53721400;62469137
05/18/17;0,961148;0,980207;0,950662;0,967143;44705600;60346099
05/17/17;0,952963;0,987525;0,919398;0,970429;60057700;60551133
05/16/17;0,970698;0,986720;0,956610;0,958591;53097800;59812491
05/15/17;0,980577;0,992408;0,967298;0,967298;37380700;60353217
05/14/17;0,972775;0,993730;0,970647;0,981106;23922200;61217245
05/13/17;0,981353;0,988520;0,963115;0,973648;28873700;60751894
05/12/17;0,975099;0,998678;0,960650;0,976070;42850000;60903018
05/11/17;0,979820;0,995306;0,965893;0,983721;46800700;61380411
05/10/17;0,970483;0,990120;0,970483;0,982000;45884200;61273023
05/09/17;0,967255;0,970504;0,967255;0,970487;62186400;60558339
05/08/17;0,968962;0,968962;0,967203;0,967260;85211504;60360766
05/07/17;0,968638;0,969836;0,968638;0,968990;72995504;60468127
05/06/17;0,955667;0,968619;0,955667;0,968619;44047300;60444975
05/05/17;0,945975;0,955601;0,945975;0,955601;69583296;59632610
05/04/17;0,933356;0,945931;0,933356;0,945931;56022400;59029170
05/03/17;0,932612;0,933930;0,932392;0,933351;33500300;57342737
05/02/17;0,935857;0,935857;0,932468;0,932607;22268100;58811372
05/01/17;0,936855;0,937218;0,935871;0,935871;44582500;58977841
04/30/17;0,937189;0,937196;0,935584;0,936854;23739900;59033935
04/29/17;0,934557;0,937409;0,934557;0,937193;26533600;59055943
04/28/17;0,924343;0,934542;0,924335;0,934542;26494600;58064952
04/27/17;0,921049;0,924415;0,921046;0,924351;24062800;57450802
04/26/17;0,913539;0,921050;0,913539;0,921050;18772400;57277758
04/25/17;0,917876;0,917876;0,913595;0,913595;12707000;59158556
04/24/17;0,921308;0,921308;0,917890;0,917890;15265400;50231004
04/23/17;0,940741;0,940741;0,921333;0,921333;17298600;50424596
04/22/17;0,984000;0,984000;0,940929;0,940929;14711900;51499128
04/21/17;0,998269;0,998269;0,984169;0,984169;15935100;53875598
04/20/17;0,999525;0,999691;0,997830;0,998275;20548000;54688779
04/19/17;0,999617;0,999622;0,999175;0,999523;18244800;54798622
04/18/17;0,999294;0,999793;0,999294;0,999616;26367700;60720448
04/17/17;0,999435;0,999498;0,997826;0,999288;17280800;50707644
04/16/17;0,999939;0,999946;0,999458;0,999458;7208670;50716270
04/15/17;0,999031;0,999949;0,999000;0,999939;14030700;50740678
04/14/17;0,999618;0,999755;0,998664;0,998986;14768200;50692319
04/13/17;0,999558;0,999731;0,999306;0,999612;24018200;50724085
04/12/17;0,999842;0,999934;0,999562;0,999562;20964000;50721548
04/11/17;0,999934;0,999937;0,999530;0,999843;12213800;54942244
04/10/17;0,999960;0,999985;0,999591;0,999931;12279500;54947076
04/09/17;0,999714;0,999967;0,997950;0,999960;18951900;54948670
04/08/17;0,999874;0,999958;0,998663;0,999716;14282200;54935261
04/07/17;0,999937;0,999965;0,999781;0,999873;21336300;54943889
04/06/17;1,00;1,00;0,999939;0,999939;33731600;54947516
04/05/17;1,00;1,00;0,999953;1,00;26734200;54956912
04/04/17;0,999771;1,00;0,999694;1,00;26434800;54951967
04/03/17;1,00;1,00;0,999122;0,999752;42028500;54937240
04/02/17;0,999582;1,00;0,999245;1,00;45911500;55003071
04/01/17;1,00;1,00;0,997387;0,999586;15118800;54928118
03/31/17;0,999985;1,00;0,999918;1,00;34115800;54950856
03/30/17;0,999948;1,00;0,999864;0,999986;25009900;54950083
03/29/17;1,00;1,00;0,999831;0,999947;16816300;54947940
03/28/17;1,00;1,00;1,00;1,00;15602800;44951302
03/27/17;1,00;1,00;1,00;1,00;19270700;44951302
03/26/17;0,999915;1,00;0,999915;1,00;16614300;44951302
03/25/17;0,999898;1,00;0,999869;0,999916;28141600;44947087
03/24/17;1,00;1,00;0,999893;0,999896;33351200;44946188
03/23/17;1,00;1,00;1,00;1,00;12763900;44954009
03/22/17;1,00;1,00;1,00;1,00;22713300;44952661
03/21/17;1,00;1,00;0,999986;1,00;21556400;44952211
03/20/17;1,00;1,00;1,00;1,00;16075100;44960302
03/19/17;1,00;1,00;0,999970;1,00;33106500;44953110
03/18/17;1,00;1,00;0,999937;1,00;49039900;44952211
03/17/17;1,00;1,00;1,00;1,00;46381300;44952211
03/16/17;1,00;1,00;1,00;1,00;39496700;34951411
03/15/17;1,00;1,00;1,00;1,00;20476500;34950712
03/14/17;1,00;1,00;1,00;1,00;13773800;34951062
03/13/17;1,00;1,00;0,999995;1,00;25101200;34951776
03/12/17;1,00;1,00;1,00;1,00;13039200;34953174
03/11/17;0,999991;1,00;0,999991;1,00;15269400;34951776
03/10/17;0,999905;1,00;0,999875;0,999990;26308800;34950028
03/09/17;1,00;1,00;0,999876;0,999906;9560830;34947092
03/08/17;1,00;1,00;1,00;1,00;11995300;34950727
03/07/17;1,00;1,00;1,00;1,00;10782500;34951077
03/06/17;1,00;1,00;1,00;1,00;4261790;24951875
03/05/17;1,00;1,00;1,00;1,00;6111390;24951244
03/04/17;1,00;1,00;0,999998;1,00;6427490;24951244
03/03/17;1,00;1,00;1,00;1,00;12268600;24950994
03/02/17;0,999999;1,00;0,999999;1,00;14420000;24950994
03/01/17;0,999972;1,00;0,999939;0,999998;11999700;24950945
02/28/17;1,00;1,00;0,999886;0,999970;5557310;24950246
02/27/17;1,00;1,00;0,999984;1,00;3063750;24952741
02/26/17;1,00;1,00;0,999843;1,00;2280940;24951236
02/25/17;0,999998;1,00;0,999998;1,00;3747980;24951994
02/24/17;0,999997;0,999998;0,999997;0,999998;10607500;24950946
02/23/17;0,999971;0,999997;0,999906;0,999997;3150010;24950921
02/22/17;0,999771;0,999998;0,999145;0,999967;1763290;24950173
02/21/17;0,999997;1,00;0,999641;0,999760;4595170;24945008
02/20/17;0,999897;1,00;0,999896;0,999997;2550470;24950921
02/19/17;1,00;1,00;0,999898;0,999898;1071870;24948451
02/18/17;1,00;1,00;1,00;1,00;1404980;24951246
02/17/17;1,00;1,00;1,00;1,00;2135320;24951495
02/16/17;1,00;1,00;1,00;1,00;1565660;24952244
02/15/17;1,00;1,00;1,00;1,00;1654380;24995159
02/14/17;1,00;1,00;1,00;1,00;2438910;24950996
02/13/17;0,999999;1,00;0,999999;1,00;1347810;24950996
02/12/17;0,999999;0,999999;0,999999;0,999999;1105600;24950971
02/11/17;0,999999;0,999999;0,999999;0,999999;1685670;24950971
02/10/17;0,999999;0,999999;0,999999;0,999999;3640970;24950971
02/09/17;0,999999;0,999999;0,999999;0,999999;8872190;24950971
02/08/17;0,999999;0,999999;0,999999;0,999999;3003910;24950971
02/07/17;0,999998;0,999999;0,999998;0,999999;2216310;24950997
02/06/17;0,999999;0,999999;0,999998;0,999998;1129720;24951541
02/05/17;0,999999;0,999999;0,999999;0,999999;2141090;24951566
02/04/17;0,999998;0,999999;0,999998;0,999999;2837660;24951566
02/03/17;0,999994;0,999998;0,999994;0,999998;2994180;24951541
02/02/17;0,999999;0,999999;0,849809;0,999994;3494060;24951441
02/01/17;0,999997;0,999999;0,999997;0,999999;3435630;24951566
01/31/17;1,00;1,00;0,999979;0,999997;2762940;24951516
01/30/17;1,00;1,00;0,999994;1,00;681519;14956375
01/29/17;1,00;1,00;1,00;1,00;745036;14951740
01/28/17;1,00;1,00;1,00;1,00;1560910;14951740
01/27/17;1,00;1,00;1,00;1,00;1360880;14951740
01/26/17;1,00;1,00;1,00;1,00;1814250;14951740
01/25/17;1,00;1,00;1,00;1,00;1565260;14951740
01/24/17;1,00;1,00;1,00;1,00;3160230;14951740
01/23/17;1,00;1,00;1,00;1,00;2533860;14951740
01/22/17;1,00;1,00;1,00;1,00;2629330;14951740
01/21/17;1,00;1,00;1,00;1,00;2455610;14951740
01/20/17;1,00;1,00;1,00;1,00;2085240;14951720
01/19/17;1,00;1,00;1,00;1,00;2241690;14951720
01/18/17;1,00;1,00;1,00;1,00;3458060;14951720
01/17/17;1,00;1,00;1,00;1,00;4345620;14951720
01/16/17;1,00;1,00;1,00;1,00;1223000;14951720
01/15/17;1,00;1,00;1,00;1,00;1334200;14951870
01/14/17;1,00;1,00;1,00;1,00;1533240;14952019
01/13/17;1,00;1,00;1,00;1,00;2739310;14951720
01/12/17;1,00;1,00;1,00;1,00;5552980;14951720
01/11/17;1,00;1,00;1,00;1,00;9628470;14951720
01/10/17;1,00;1,00;1,00;1,00;1379840;14951720
01/09/17;1,00;1,00;1,00;1,00;2717290;14951740
01/08/17;1,00;1,00;1,00;1,00;3800480;14951740
01/07/17;1,00;1,00;1,00;1,00;5932450;14951740
01/06/17;1,00;1,00;1,00;1,00;7969720;14951740
01/05/17;1,00;1,00;1,00;1,00;13406600;14951739
01/04/17;1,00;1,00;1,00;1,00;7463910;9951689
01/03/17;1,00;1,00;1,00;1,00;3267910;9951689
01/02/17;1,00;1,00;1,00;1,00;3107780;9951689
01/01/17;1,00;1,00;1,00;1,00;1946000;9951689
12/31/16;1,00;1,00;1,00;1,00;77544;9951689
12/30/16;1,00;1,00;1,00;1,00;2515800;9951789
12/29/16;1,00;1,00;1,00;1,00;2794880;6951729
12/28/16;1,00;1,00;1,00;1,00;2943940;6951868
12/27/16;1,00;1,00;1,00;1,00;2108650;6951659
12/26/16;1,00;1,00;1,00;1,00;1279530;6951659
12/25/16;1,00;1,00;1,00;1,00;1911330;6951659
12/24/16;1,00;1,00;1,00;1,00;1808220;6951659
12/23/16;1,00;1,00;1,00;1,00;2873180;6952771
12/22/16;1,00;1,00;1,00;1,00;1247890;6951590
12/21/16;1,00;1,00;1,00;1,00;821307;6951590
12/20/16;1,00;1,00;1,00;1,00;41263;6951590
12/19/16;1,00;1,00;1,00;1,00;403551;6951590
12/18/16;1,00;1,00;1,00;1,00;430745;6951659
12/17/16;1,00;1,00;1,00;1,00;372542;6951798
12/16/16;1,00;1,00;1,00;1,00;20722;6951798
12/15/16;1,00;1,00;1,00;1,00;388753;6951590
12/14/16;1,00;1,00;1,00;1,00;585908;6951590
12/13/16;1,00;1,00;1,00;1,00;923361;6951590
12/12/16;1,00;1,00;1,00;1,00;735546;6951590
12/11/16;1,00;1,00;1,00;1,00;419496;6951590
12/10/16;1,00;1,00;0,999954;1,00;289281;6951590
12/09/16;1,00;1,00;1,00;1,00;257304;6951590
12/08/16;1,00;1,00;1,00;1,00;424174;6951590
12/07/16;1,00;1,00;1,00;1,00;677377;6951590
12/06/16;1,00;1,00;0,999994;1,00;2074660;6951590
12/05/16;1,00;1,00;1,00;1,00;1166450;6951729
12/04/16;1,00;1,00;0,999974;1,00;338054;6952841
12/03/16;1,00;1,00;1,00;1,00;56621;6951729
12/02/16;1,00;1,00;1,00;1,00;1548020;6951590
12/01/16;1,00;1,00;1,00;1,00;91666;6951590
11/30/16;1,00;1,00;1,00;1,00;517118;6951590
11/29/16;1,00;1,00;1,00;1,00;602186;6951590
11/28/16;1,00;1,00;1,00;1,00;293938;6951590
11/27/16;1,00;1,00;1,00;1,00;369032;6951590
11/26/16;1,00;1,00;1,00;1,00;398097;6951590
11/25/16;1,00;1,00;1,00;1,00;447527;6951590
11/24/16;1,00;1,00;1,00;1,00;1157470;6951590
11/23/16;1,00;1,00;1,00;1,00;533171;6951590
11/22/16;1,00;1,00;1,00;1,00;996653;6951590
11/21/16;1,00;1,00;1,00;1,00;2210850;6951590
11/20/16;1,00;1,00;1,00;1,00;1149160;6951590
11/19/16;1,00;1,00;1,00;1,00;444691;6951590
11/18/16;1,00;1,00;1,00;1,00;566442;6951590
11/17/16;1,00;1,00;1,00;1,00;987757;6951590
11/16/16;1,00;1,00;1,00;1,00;1524490;6951590
11/15/16;1,00;1,00;1,00;1,00;2252560;6951590
11/14/16;1,00;1,00;1,00;1,00;389749;6951590
11/13/16;1,00;1,00;1,00;1,00;898023;6951590
11/12/16;1,00;1,00;1,00;1,00;670202;6951590
11/11/16;0,999997;1,00;0,999997;1,00;661204;6951589
11/10/16;1,00;1,00;0,999997;0,999997;481368;6951568
11/09/16;1,00;1,00;1,00;1,00;1916180;6951589
11/08/16;1,00;1,00;1,00;1,00;768255;6951589
11/07/16;1,00;1,00;1,00;1,00;589834;6951589
11/06/16;1,00;1,00;1,00;1,00;931269;6951589
11/05/16;1,00;1,00;1,00;1,00;417538;6951589
11/04/16;1,00;1,00;1,00;1,00;1256100;6951589
11/03/16;1,00;1,00;1,00;1,00;2399930;6951589
11/02/16;1,00;1,00;1,00;1,00;1449000;6951589
11/01/16;1,00;1,00;1,00;1,00;2244990;6951589
10/31/16;1,00;1,00;1,00;1,00;1022220;6951590
10/30/16;1,00;1,00;1,00;1,00;1550060;6951590
10/29/16;1,00;1,00;1,00;1,00;2077010;6951590
10/28/16;1,00;1,00;1,00;1,00;874147;6951590
10/27/16;1,00;1,00;1,00;1,00;747629;6951590
10/26/16;1,00;1,00;1,00;1,00;762026;6951590
10/25/16;1,00;1,00;1,00;1,00;552686;6951590
10/24/16;1,00;1,00;1,00;1,00;274414;6951590
10/23/16;1,00;1,00;1,00;1,00;633006;6951590
10/22/16;1,00;1,00;1,00;1,00;794533;6951590
10/21/16;1,00;1,00;1,00;1,00;185916;6951590
10/20/16;1,00;1,00;1,00;1,00;205344;6951591
10/19/16;1,00;1,00;1,00;1,00;410009;6951591
10/18/16;1,00;1,00;1,00;1,00;321977;6951591
10/17/16;1,00;1,00;1,00;1,00;1045550;6951591
10/16/16;1,00;1,00;1,00;1,00;292196;6951591
10/15/16;0,999999;1,00;0,999999;1,00;278547;6951591
10/14/16;1,00;1,00;0,999999;0,999999;233907;6951584
10/13/16;1,00;1,00;1,00;1,00;359664;6951591
10/12/16;1,00;1,00;1,00;1,00;485002;6951591
10/11/16;1,00;1,00;1,00;1,00;1153880;6951591
10/10/16;1,00;1,00;1,00;1,00;346058;6951591
10/09/16;1,00;1,00;1,00;1,00;254639;6951591
10/08/16;1,00;1,00;1,00;1,00;369612;6951591
10/07/16;1,00;1,00;1,00;1,00;50184;6951591
10/06/16;1,00;1,00;1,00;1,00;406883;6951591
10/05/16;1,00;1,00;1,00;1,00;753062;6951591
10/04/16;0,999998;1,00;0,999998;1,00;462509;6951591
10/03/16;0,999998;0,999998;0,999997;0,999998;335206;6951577
10/02/16;1,00;1,00;0,999998;0,999998;263174;6951577
10/01/16;1,00;1,00;1,00;1,00;365091;6951591
09/30/16;1,00;1,00;1,00;1,00;402548;6951591
09/29/16;1,00;1,00;1,00;1,00;289768;6951591
09/28/16;1,00;1,00;1,00;1,00;243485;6951591
09/27/16;1,00;1,00;1,00;1,00;370561;6951591
09/26/16;1,00;1,00;1,00;1,00;47918;6951591
09/25/16;0,999999;1,00;0,999999;1,00;204381;6951591
09/24/16;0,999999;0,999999;0,999999;0,999999;273642;6951584
09/23/16;0,999999;0,999999;0,999999;0,999999;907263;6951584
09/22/16;0,999989;0,999999;0,999989;0,999999;74861;6951584
09/21/16;0,999999;0,999999;0,999987;0,999988;1023360;6951508
09/20/16;0,999999;0,999999;0,999999;0,999999;1590290;6951584
09/19/16;0,999923;0,999999;0,999923;0,999999;518342;6951584
09/18/16;0,999999;1,00;0,999888;0,999923;579543;6951056
09/17/16;0,999999;0,999999;0,999999;0,999999;243461;6951584
09/16/16;0,999993;0,999999;0,999993;0,999999;719125;6951584
09/15/16;1,00;1,00;0,999993;0,999993;774746;6951542
09/14/16;1,00;1,00;1,00;1,00;845294;6951591
09/13/16;1,00;1,00;1,00;1,00;1503640;6951660
